Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝗢𝗩𝗘𝗥𝗡𝗜𝗚𝗛𝗧 𝗣𝗔𝗝𝗔𝗠𝗔 𝗣𝗔𝗥𝗧𝗬 Highlights,"𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔, salamat sa pagsama sa ating 𝗢𝗩𝗘𝗥𝗡𝗜𝗚𝗛𝗧 𝗣𝗔𝗝𝗔𝗠𝗔 𝗣𝗔𝗥𝗧𝗬! Here’s the recap on what happened earlier. See you again later, 10pm to 5am only here at 𝑪𝑶𝑳𝑶𝑹𝑮𝑨𝑴𝑬 𝑳𝑰𝑽𝑬 exclusively in 𝑱𝒖𝒂𝒏365.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",30,1/13/2026 18:00,N/A,https://www.facebook.com/reel/1315696963699769/,0,0,Videos,,,,,Lifetime,228,169,23,19,3,1,,4,4,,,1169.395,6.059,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐓𝐞𝐚𝐦 𝐏𝐚𝐣𝐚𝐦𝐚,"Makisabay sa PAJAMA PARTY at maki-overnight sa saya, tawanan at kwentuhan sa TEAM NIGHT SHIFT!

Gawin nating makulay ang inyong gabi kasama sina Drae, Jedi, Papa Joe at inyong lingkod Alexchoozy! Catch us tonight from 10pm to 5am. Lezzgo!

#Followme #CommentYourThoughts #PositiveEnergy #JuankadaJedi #JuankadaDrae #JuankadaPapaJoe #JuankadaAlexchoozy #Choozers",22,1/13/2026 9:18,N/A,https://www.facebook.com/reel/826092330466251/,0,0,Videos,,,,,Lifetime,388,156,34,31,1,2,,9,9,,,2837.961,9.62,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"It’s 𝑷𝑨𝑱𝑨𝑴𝑨 𝑵𝑰𝑮𝑯𝑻 here at 𝑪𝑶𝑳𝑶𝑹𝑮𝑨𝑴𝑬 𝑳𝑰𝑽𝑬! Pagod maghapon sa work? Tara, ngumiti muna kasama ako. Gawin nateng masaya ang gabi mo bago ka matulog!

Choozers, see you tonight from 10pm to 5am ❤️🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/13/2026 6:41,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0M2ipS5bWQ4EhECaVUP7GkoA181grrNoetPKjAAZnhD3XmAGNUcAkwo67PxAT8wBYl,0,0,Photos,,,,,Lifetime,456,212,20,17,1,2,,12,10,2,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝑾𝒓𝒐𝒏𝒈 𝑪𝒂𝒍𝒍 𝒑𝒂 𝒏𝒈𝒂𝒏𝒊𝒊𝒊 📞 😂,"𝑾𝒓𝒐𝒏𝒈 𝑪𝒂𝒍𝒍 𝒑𝒂 𝒏𝒈𝒂𝒏𝒊𝒊𝒊 📞 😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",24,1/12/2026 23:00,N/A,https://www.facebook.com/reel/850062291279431/,0,0,Videos,,,,,Lifetime,444,301,23,19,2,2,,12,12,,,2847.154,8.3,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐉𝐚𝐧𝐮𝐚𝐫𝐲 𝟏𝟐 𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬,"𝐌𝐚𝐫𝐚𝐦𝐢𝐧𝐠 𝐒𝐚𝐥𝐚𝐦𝐚𝐭 sa nakisaya, nakikanta at nakisayaw sa ating Monday Night! Mamaya ulit choozers! 10pm to 5am! See you!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",38,1/12/2026 18:00,N/A,https://www.facebook.com/reel/806540359076894/,0,0,Videos,,,,,Lifetime,120,98,16,15,1,0,,5,5,,,777.252,7.62,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,HAHAHAHAHAHA,,0,1/12/2026 15:18,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0su7U8cik67DtoLiEZAHVyUivjzjiGoovmu7yjk3kYvyUrpbaWDraiLzWCiKAwyTCl,0,1,Text,,,,,Lifetime,80,64,18,17,1,0,,10,10,,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 🚨 
𝐑𝐞𝐚𝐥-𝐭𝐢𝐦𝐞. 𝐑𝐞𝐚𝐥 𝐰𝐢𝐧𝐬. 𝐑𝐞𝐚𝐥 𝐡𝐲𝐩𝐞. 🔥

Subukan tonight ang iyong swerte 🍀
Kasama ang Juankada hosts: 
JuanKada Star, Juankada Jedi, Juankada Alexchoozy & Juankada Papa Joe🥳

👉 Join now sa Juan365 app & website bago ka mahuli! 👀

#Juan365 #Juan365Studios #ALLINJUANLIVE #AllInJuanSaSaya #Juan365ColorGame #JuankadaStar #JuankadaJedi #JuankadaAlexchoozy #JuankadaPapaJoe",,0,1/12/2026 8:20,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02Zn5Dz9tfsK85G4yJim8yYFPmWVcTkqD7W3nfWnmBALVmccpRNbxAU6TrQf7zjyEJl,0,1,Photos,,,,,Lifetime,203,97,12,12,0,0,,6,2,3,1,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"Simulan na kaagad naten ang Monday Night ng puno ng saya, kulitan at kasiyahan.

Catch us tonight 10pm to 5am only here in 𝑪𝒐𝒍𝒐𝒓𝒈𝒂𝒎𝒆 𝑳𝒊𝒗𝒆 exclusively on 𝑱𝒖𝒂𝒏365.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/12/2026 6:31,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0AbG6AVLyWpqMZBim94MfAoRWcuv8FoWCNhvkVqMs8QJgXmJpQzkFh5v5b9xDmkNol,0,0,Photos,,,,,Lifetime,479,203,14,12,1,1,,8,6,2,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐆𝐮𝐭𝐨𝐦 𝐧𝐠𝐚𝐧𝐢𝐢𝐢𝐢! 😂,"𝐆𝐮𝐭𝐨𝐦 𝐧𝐠𝐚𝐧𝐢𝐢𝐢𝐢! 😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch",13,1/12/2026 2:00,N/A,https://www.facebook.com/reel/1542790950162950/,0,0,Videos,,,,,Lifetime,277,170,20,17,2,1,,13,13,,,1375.142,7.162,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐒𝐚𝐧 𝐤𝐚 𝐧𝐚?

Hintayin kita choozers! See you all later!
10pm to 6am🧡💙✨

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #Choozers #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes #GoodVibesOnly #MakulayNaSaya",,0,1/12/2026 0:06,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02SZMvstbef9rj3n8zFYuVpvqqyW5TbcoFFpEXfvZ7B7Q1tXcPDg3iZ2C4mURTnxSml,0,0,Photos,,,,,Lifetime,696,329,22,18,2,2,,15,14,1,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐬𝐚𝐦𝐚𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐤𝐨𝐧𝐠 𝐛𝐢𝐬𝐢𝐭𝐚𝐡𝐢𝐧 𝐚𝐧𝐠 𝐢𝐬𝐚 𝐬𝐚 𝐩𝐢𝐧𝐚𝐤𝐚-𝐢𝐦𝐩𝐨𝐫𝐭𝐚𝐧𝐭𝐞𝐧𝐭 𝐭𝐚𝐨,"𝐂𝐡𝐨𝐨𝐳𝐞𝐫𝐬, 𝐬𝐚𝐦𝐚𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐤𝐨𝐧𝐠 𝐛𝐢𝐬𝐢𝐭𝐚𝐡𝐢𝐧 𝐚𝐧𝐠 𝐢𝐬𝐚 𝐬𝐚 𝐩𝐢𝐧𝐚𝐤𝐚-𝐢𝐦𝐩𝐨𝐫𝐭𝐚𝐧𝐭𝐞𝐧𝐭 𝐭𝐚𝐨 𝐬𝐚 𝐛𝐮𝐡𝐚𝐲 𝐤𝐨. 𝐋𝐞𝐳𝐳𝐳𝐳𝐠𝐨!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports #SpecialMoments",151,1/11/2026 7:00,N/A,https://www.facebook.com/reel/1370475184776981/,0,0,Videos,,,,,Lifetime,157,117,18,18,0,0,,6,6,,,1716.299,13.101,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐊𝐚𝐥𝐚 𝐧𝐲𝐨 𝐛𝐚 𝐝𝐢 𝐚𝐤𝐨 𝐧𝐚𝐬𝐚𝐬𝐚𝐤𝐭𝐚𝐧? 𝐌𝐚𝐬𝐚𝐤𝐢𝐭 𝐧𝐚!,"𝐊𝐚𝐥𝐚 𝐧𝐲𝐨 𝐛𝐚 𝐝𝐢 𝐚𝐤𝐨 𝐧𝐚𝐬𝐚𝐬𝐚𝐤𝐭𝐚𝐧? 𝐌𝐚𝐬𝐚𝐤𝐢𝐭 𝐧𝐚! 𝐋𝐮𝐦𝐚𝐛𝐚𝐬 𝐤𝐚𝐧𝐚! 𝐄𝐦𝐞! 𝐒𝐡𝐚𝐫𝐢𝐧𝐠 𝐠𝐨𝐨𝐝𝐯𝐢𝐛𝐞𝐬 𝐨𝐧 𝐚 𝐒𝐮𝐧𝐝𝐚𝐲! 🥰 𝐇𝐚𝐯𝐞 𝐚 𝐁𝐥𝐞𝐬𝐬𝐞𝐝 𝐎𝐧𝐞! 🙏🏻

#JuankadaAlexchoozy #choozers #Followme #CommentYourThoughts #JuankadaVibes #BlessedSunday",27,1/11/2026 6:00,N/A,https://www.facebook.com/reel/1134149168615067/,0,0,Videos,,,,,Lifetime,209,145,24,21,2,1,,9,9,,,1368.21,8.551,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,Double the Fun. Triple the wins! Lezzgo choozers!,,0,1/11/2026 3:53,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0U9Ri3xjphyCxyQt5ofFGSVJg6ndeDfDi3ecceraqndwrHW9xwRVGsy2ptwSRrzmFl,0,1,Photos,,,,,Lifetime,153,67,16,16,0,0,,2,2,,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐀𝐧𝐠 𝐠𝐮𝐬𝐭𝐨 𝐤𝐨 𝐥𝐚𝐧𝐠 𝐧𝐚𝐦𝐚𝐧, 𝐦𝐚𝐠𝐥𝐢𝐧𝐢𝐬 𝐧𝐠 𝐛𝐚𝐡𝐚𝐲. 𝐦𝐚𝐥𝐢𝐢𝐢 😩","𝐀𝐧𝐠 𝐠𝐮𝐬𝐭𝐨 𝐤𝐨 𝐥𝐚𝐧𝐠 𝐧𝐚𝐦𝐚𝐧, 𝐦𝐚𝐠𝐥𝐢𝐧𝐢𝐬 𝐧𝐠 𝐛𝐚𝐡𝐚𝐲. 𝐦𝐚𝐥𝐢𝐢𝐢 😩

#JuankadaAlexchoozy #choozers #Followme #CommentYourThoughts #RelateMuch",22,1/11/2026 3:00,N/A,https://www.facebook.com/reel/899138072623752/,0,0,Videos,,,,,Lifetime,269,161,27,23,3,1,,18,18,,,1791.936,9.189,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐍𝐚𝐧𝐝𝐢𝐭𝐨 𝐚𝐤𝐨 𝐚𝐭 𝐧𝐚𝐠𝐡𝐢𝐡𝐢𝐧𝐭𝐚𝐲 𝐦𝐚𝐠 𝐦𝐨𝐧𝐝𝐚𝐲 𝐩𝐚𝐫𝐚 𝐦𝐚𝐠𝐤𝐚𝐬𝐚𝐦𝐚-𝐬𝐚𝐦𝐚 𝐧𝐚 𝐭𝐚𝐲𝐨! 🥰,"𝐍𝐚𝐧𝐝𝐢𝐭𝐨 𝐚𝐤𝐨 𝐚𝐭 𝐧𝐚𝐠𝐡𝐢𝐡𝐢𝐧𝐭𝐚𝐲 𝐦𝐚𝐠 𝐦𝐨𝐧𝐝𝐚𝐲 𝐩𝐚𝐫𝐚 𝐦𝐚𝐠𝐤𝐚𝐬𝐚𝐦𝐚-𝐬𝐚𝐦𝐚 𝐧𝐚 𝐭𝐚𝐲𝐨! 𝐒𝐞𝐞 𝐲𝐨𝐮 𝐭𝐨𝐦𝐨𝐫𝐫𝐨𝐰, 𝟏𝟎𝐩𝐦 𝐭𝐨 𝟔𝐚𝐦 𝐜𝐡𝐨𝐨𝐳𝐞𝐫𝐬! 🥰

#JuankadaAlexchoozy #choozers #Followme #CommentYourThoughts #SeeYouTomorrow",179,1/10/2026 23:00,N/A,https://www.facebook.com/reel/855309414076773/,0,0,Videos,,,,,Lifetime,187,136,21,17,3,1,,11,11,,,1672.219,10.517,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐈𝐬𝐚𝐧𝐠 𝐚𝐫𝐚𝐰, 𝐠𝐢𝐠𝐢𝐬𝐢𝐧𝐠 𝐤𝐚 𝐧𝐚 𝐥𝐚𝐧𝐠 𝐧𝐚 𝐧𝐚𝐭𝐮𝐩𝐚𝐝 𝐧𝐚 𝐚𝐧𝐠 𝐦𝐠𝐚 𝐩𝐚𝐧𝐠𝐚𝐫𝐚𝐩 𝐦𝐨. ✨

#SaturdayMotivation #InspirationalQuote #JuankadaAlexchoozy #KaChooziness #RestMode #Followme",,0,1/9/2026 23:22,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02WQhLiM2mAxeBkPCXSrGnceUkHeLxeg2tNLicg2137PCYgpWLxYkxqRYNRHzjMFuGl,0,0,Photos,,,,,Lifetime,482,231,38,27,7,4,,16,13,3,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐈𝐭’𝐬 𝐢𝐧𝐝𝐞𝐞𝐝 𝐚 𝐥𝐮𝐜𝐤𝐲 𝐝𝐚𝐲!

Madaming good vibes kay Alexchoozy 7 Triple, Minor Jackpot + X150 yesterday! 😎✨

𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔 See you this Monday, 10PM 6AM! 🎉

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","𝐈𝐭’𝐬 𝐢𝐧𝐝𝐞𝐞𝐝 𝐚 𝐥𝐮𝐜𝐤𝐲 𝐝𝐚𝐲!

Madaming good vibes kay Alexchoozy 7 Triple, Minor Jackpot + X150 yesterday! 😎✨

𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔 See you this Monday, 10PM 6AM! 🎉

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",24,1/9/2026 21:11,N/A,https://www.facebook.com/reel/1277145441216160/,0,0,Videos,,,,,Lifetime,249,162,23,15,5,3,,2,2,,,1287.951,6.708,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐓𝐢𝐦𝐞 𝐭𝐨 𝐫𝐞𝐬𝐭, 𝐫𝐞𝐟𝐫𝐞𝐬𝐡, 𝐚𝐧𝐝 𝐫𝐞𝐥𝐚𝐱. 🥰","𝐓𝐢𝐦𝐞 𝐭𝐨 𝐫𝐞𝐬𝐭, 𝐫𝐞𝐟𝐫𝐞𝐬𝐡, 𝐚𝐧𝐝 𝐫𝐞𝐥𝐚𝐱. 🥰

#JuankadaAlexchoozy #KaChooziness #RestMode #Followme #Motivational",130,1/9/2026 19:00,N/A,https://www.facebook.com/reel/2208994996290579/,0,0,Videos,,,,,Lifetime,129,98,14,10,3,1,,3,3,,,873.708,8.482,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐓𝐡𝐚𝐧𝐤 𝐲𝐨𝐮, 𝐊𝐚-𝐂𝐡𝐨𝐨𝐳𝐢𝐧𝐞𝐬𝐬, 𝐟𝐨𝐫 𝐚𝐧 𝐚𝐦𝐚𝐳𝐢𝐧𝐠 𝐝𝐚𝐲!","𝐓𝐡𝐚𝐧𝐤 𝐲𝐨𝐮, 𝐊𝐚-𝐂𝐡𝐨𝐨𝐳𝐢𝐧𝐞𝐬𝐬, 𝐟𝐨𝐫 𝐚𝐧 𝐚𝐦𝐚𝐳𝐢𝐧𝐠 𝐝𝐚𝐲!

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness! #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes",9,1/9/2026 5:12,N/A,https://www.facebook.com/reel/907663715254393/,0,0,Videos,,,,,Lifetime,140,84,15,13,2,0,,6,6,,,482.6,4.826,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐇𝐚𝐛𝐚𝐧𝐠 𝐦𝐚𝐲 𝐛𝐮𝐡𝐚𝐲, 𝐦𝐚𝐲 𝐩𝐚…","𝐇𝐚𝐛𝐚𝐧𝐠 𝐦𝐚𝐲 𝐛𝐮𝐡𝐚𝐲, 𝐦𝐚𝐲 𝐩𝐚…

Pader naman! Nilaro nyo kami! Hahaha

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness! #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes",100,1/9/2026 0:00,N/A,https://www.facebook.com/reel/3198781290301619/,0,0,Videos,,,,,Lifetime,123,79,17,15,2,0,,6,6,,,1820.031,19.158,0,0,0,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"Like what i have said “Not so pretty but yummy at magbibigay sa inyo ng swerty, my name is Alexchoozy”

Congratulations Bossril! 👏🏻",,0,1/8/2026 22:29,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid06YnbHMvrJh4zNoZphUkVx3bW7Fe5AQgdzquEcaX2mu5UNFgic97uh1CL8NBwsj1el,0,1,Photos,,,,,Lifetime,163,70,9,9,0,0,,6,3,3,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐋𝐞𝐭’𝐬 𝐦𝐚𝐤𝐞 𝐨𝐮𝐫 𝐝𝐚𝐲 𝐞𝐱𝐭𝐫𝐚 𝐬𝐩𝐞𝐜𝐢𝐚𝐥!

Maki-denim party na sa’kin, mga Ka-Chooziness! 😎✨
Kasama n’yo ako 6AM–2PM. Tara, habol at Game na!

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness! #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes",,0,1/8/2026 20:01,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02dewHkDFXYGwt68itv95SiAWmuht7wzTDhvZ1fZ2MoMe2YC135X7bmN4pRV1588ail,0,0,Photos,,,,,Lifetime,177,89,18,13,3,2,,6,5,1,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝑮𝒐𝒐𝒅 𝒎𝒐𝒓𝒏𝒊𝒏𝒈, 𝑲𝒂-𝑪𝒉𝒐𝒐𝒛𝒊𝒏𝒆𝒔𝒔! ✨

Yes! It’s Denim Friyey from your Morning Team! Catch us today from 6am to 2pm at 𝐂𝐨𝐥𝐨𝐫𝐠𝐚𝐦𝐞 𝐋𝐢𝐯𝐞 on 𝐉𝐮𝐚𝐧𝟑𝟔𝟓..

👉 Drop your comments if you are ready! ⬇️

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes #TeamMorning",,0,1/8/2026 14:23,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02KkgCrgdFNPg2c9XYxFZ9WJqs39DXkhCS21LYsTaFHAqo1havkgRMcprJyY7EAbALl,0,0,Photos,,,,,Lifetime,1892,756,61,44,11,6,,67,29,38,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,Yehey!!! Salamat juankada and chooziness! 🥰,,0,1/8/2026 13:45,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02WqACTk6H8WhDur7ffHHmKQcrCoNgy6J9cbc4L8TZBVnEpfGTJVJmY13RDQFybXQ4l,0,1,Photos,,,,,Lifetime,198,94,15,15,0,0,,9,6,3,,,,,,,
1.22111E+17,6.15843E+13,Juankada Alexchoozy,𝐓𝐡𝐢𝐧𝐠𝐬 𝐭𝐡𝐚𝐭 𝐡𝐚𝐩𝐩𝐞𝐧𝐞𝐝 𝐭𝐨𝐝𝐚𝐲!,"𝐓𝐡𝐢𝐧𝐠𝐬 𝐭𝐡𝐚𝐭 𝐡𝐚𝐩𝐩𝐞𝐧𝐞𝐝 𝐭𝐨𝐝𝐚𝐲!

Maraming salamat chooziness sa pakikipaglaro, kulitan at chikahan kanina. See you tomorrow!

Comment and follow for more! 

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness! #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes",24,1/8/2026 6:00,N/A,https://www.facebook.com/reel/25627793076884117/,0,0,Videos,,,,,Lifetime,191,133,16,15,1,0,,10,10,,,1245.573,8.531,0,0,0,
1.22111E+17,6.15843E+13,Juankada Alexchoozy,"📲 Download the 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐩𝐩 sa 𝐆𝐨𝐨𝐠𝐥𝐞 𝐏𝐥𝐚𝐲 𝐒𝐭𝐨𝐫𝐞 o 𝐀𝐩𝐩 𝐒𝐭𝐨𝐫𝐞 para tuloy-tuloy ang saya!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaAlexchoozy #KaChooziness",,0,1/8/2026 4:40,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02Ex5ftSf5FywZ6fUgk7PaRjbQQY1NAG9H1YjkmWeMcVquPgsAVDm3t44NMp9jiYnVl,0,1,Photos,,,,,Lifetime,193,77,13,11,0,2,,10,8,2,,,,,,,
1.22111E+17,6.15843E+13,Juankada Alexchoozy,𝐖𝐡𝐞𝐧 𝐛𝐨𝐫𝐞𝐝𝐨𝐦 𝐝𝐮𝐫𝐢𝐧𝐠 𝐛𝐫𝐞𝐚𝐤 𝐬𝐭𝐫𝐢𝐤𝐞𝐬 𝐚𝐠𝐚𝐢𝐧,"𝐖𝐡𝐞𝐧 𝐛𝐨𝐫𝐞𝐝𝐨𝐦 𝐝𝐮𝐫𝐢𝐧𝐠 𝐛𝐫𝐞𝐚𝐤 𝐬𝐭𝐫𝐢𝐤𝐞𝐬 𝐚𝐠𝐚𝐢𝐧

Pasensya na po, mga Chooziness, dansur-dansuran tayo! 

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness! #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes",21,1/8/2026 2:00,N/A,https://www.facebook.com/reel/1780979619257158/,0,0,Videos,,,,,Lifetime,181,114,17,14,3,0,,8,8,,,828.33,6.275,0,0,0,
1.22111E+17,6.15843E+13,Juankada Alexchoozy,"𝟕 𝐓𝐢𝐦𝐞𝐬 𝐭𝐫𝐢𝐩𝐥𝐞 𝐚𝐧𝐝 𝐜𝐨𝐮𝐧𝐭𝐢𝐧𝐠! 🔥

Hanggang 2PM pa ako, tara COLOR GAME na Chooziness! 🧡💙

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness! #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes",,0,1/7/2026 19:50,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0T9YcbnNNWRzwDEgsgETWLTcBJXUZB3esTTPBWETY6XBZk5hCCk5cRUzh2pCpjyaWl,0,0,Photos,,,,,Lifetime,389,182,31,22,6,3,,6,3,3,,,,,,,
1.22111E+17,6.15843E+13,Juankada Alexchoozy,𝐁𝐚𝐤𝐢𝐭 𝐛𝐚 𝐤𝐚𝐬𝐢 𝐦𝐚𝐲 𝐛𝐨𝐝𝐲 𝐬𝐡𝐚𝐦𝐢𝐧𝐠?😂,"𝐁𝐚𝐤𝐢𝐭 𝐛𝐚 𝐤𝐚𝐬𝐢 𝐦𝐚𝐲 𝐛𝐨𝐝𝐲 𝐬𝐡𝐚𝐦𝐢𝐧𝐠?

Chooziness, love yourself and your vibes! follow for more!

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #Chooziness! #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes #SelfLove #NoToBodyShaming",11,1/7/2026 18:00,N/A,https://www.facebook.com/reel/1181028074195890/,0,0,Videos,,,,,Lifetime,221,161,18,15,2,1,,8,8,,,815.653,4.797,0,0,0,
1.22111E+17,6.15843E+13,Juankada Alexchoozy,"𝑮𝒐𝒐𝒅 𝒎𝒐𝒓𝒏𝒊𝒏𝒈, 𝑲𝒂-𝑪𝒉𝒐𝒐𝒛𝒊𝒏𝒆𝒔𝒔! ✨

Throwback Thursday? No no! Dito tayo sa 𝐋𝐢𝐯𝐞, 𝐂𝐨𝐥𝐨𝐫𝐠𝐚𝐦𝐞 𝐋𝐢𝐯𝐞 sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓. Catch us today from 6am to 2pm. Kasama Team Morning Juankada host Drae & Juankada Jedi 🩷💙💚

👉 Comment HERE kung present ka na at game na makilaro ⬇️

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #KaChooziness #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes #TeamMorning",,0,1/7/2026 15:22,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02YKmD2TbZKsWyKpMGHopgDTcyhE6vih5ke7xgVX7SJD1UbsVagr1SfD3ehminV33al,0,0,Photos,,,,,Lifetime,705,317,25,21,1,3,,16,4,12,,,,,,,
