Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22107E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

BTS natin from last night: Awra muna before live natin kagabi 😘

Gusto niyo pa ba makakita ng other BTS content natin? Let me know! 🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

BTS natin from last night: Awra muna before live natin kagabi 😘

Gusto niyo pa ba makakita ng other BTS content natin? Let me know! 🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/2/2026 22:47,N/A,https://www.facebook.com/reel/1593284341866766/,0,0,Videos,,,,,Lifetime,193,112,17,12,5,0,7,,7,,,1090.731,8.263,0,0,0,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Lucky Charms!✨

Last na for today! BTS ulit tayo before mag live kagabi!

Hmm, do I look good? Share niyo thoughts niyo! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

Last na for today! BTS ulit tayo before mag live kagabi!

Hmm, do I look good? Share niyo thoughts niyo! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",6,1/3/2026 6:18,N/A,https://www.facebook.com/reel/1401228511395702/,0,0,Videos,,,,,Lifetime,151,86,12,9,2,1,1,,1,,,407.227,4.155,0,0,0,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Sunday Funday, Lucky Charms! ✨

Just woke up pero still serving looks 😘

Ano kaya maganda gawin today? Drop your thoughts!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Sunday Funday, Lucky Charms! ✨

Just woke up pero still serving looks 😘

Ano kaya maganda gawin today? Drop your thoughts!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/3/2026 20:30,N/A,https://www.facebook.com/reel/889989420197082/,0,0,Videos,,,,,Lifetime,96,63,12,11,1,0,1,,1,,,315.979,4.388,0,0,0,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Happy Sunday, Lucky Charms!✨

Pababa nang pababa ang music pero pataas nang pataas ang swerte! 😘

What song naman ang sunod nating sasayawin?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Happy Sunday, Lucky Charms!✨

Pababa nang pababa ang music pero pataas nang pataas ang swerte! 😘

What song naman ang sunod nating sasayawin?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,1/4/2026 0:30,N/A,https://www.facebook.com/reel/1933472250622659/,0,0,Videos,,,,,Lifetime,263,105,32,25,6,1,16,,16,,,1338.3,9.424,0,0,0,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Handa na ba kayo sa isa nanamang unlimited bigayan ng swerte?

Samahan niyo kami sa ating Color Game Live ngayon na! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,1/4/2026 22:50,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Pi1ixhXri7H3XGYuz8ZK3T4i7FRNgeiTTwnvsACz9ME28wssvJZrTUHxX1efwmhel&id=61585109026232,0,0,Photos,,,,,Lifetime,1244,551,96,64,18,14,25,7,18,,,,,,,,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Missed you guys over the weekend! 😘

Nakapanood ba ang lahat sa live natin kahapon? Drop a ""❤️"" naman if yes!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

Missed you guys over the weekend! 😘

Nakapanood ba ang lahat sa live natin kahapon? Drop a ""❤️"" naman if yes!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/5/2026 20:30,N/A,https://www.facebook.com/reel/958302457359826/,0,0,Videos,,,,,Lifetime,63,41,7,6,1,0,1,,1,,,320.863,6.548,0,0,0,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

We're live later sa Color Game Live ng Juan365 Studios! 2PM - 10PM 😘

Kita-kits tayo, Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,1/5/2026 22:36,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02qhmVxjQMnLRNQx9J7FgWQoPrzeHdbk9TeWi9uT6DtjZD1Xxfu12kqf5ZcBKZWdj3l&id=61585109026232,0,0,Photos,,,,,Lifetime,161,68,11,9,1,1,6,4,2,,,,,,,,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Lucky Charms!✨

BTS: Before live natin kahapon. Pakitaan ko muna kayo ng hidden talent ko 💃

Anong dance trend naman next?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

BTS: Before live natin kahapon. Pakitaan ko muna kayo ng hidden talent ko 💃

Anong dance trend naman next?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/6/2026 2:00,N/A,https://www.facebook.com/reel/891342876918947/,0,0,Videos,,,,,Lifetime,122,73,24,18,5,1,8,,8,,,626.032,7.114,0,0,0,
1.22108E+17,6.15851E+13,Juankada Charm,"""Your world is my world"" 🌎

✨Tapusin niyo yung video para sa small surprise for my Lucky Charms 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","""Your world is my world"" 🌎

✨Tapusin niyo yung video para sa small surprise for my Lucky Charms 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/6/2026 20:30,N/A,https://www.facebook.com/reel/1973032816977627/,0,0,Videos,,,,,Lifetime,174,74,13,9,2,2,3,,3,,,634.413,4.664,0,0,0,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Another BTS content for my Lucky Charms✨

Short talent portion again from me to you! 

What dance-craze next? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Another BTS content for my Lucky Charms✨

Short talent portion again from me to you! 

What dance-craze next? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,1/7/2026 0:30,N/A,https://www.facebook.com/reel/805002865919303/,0,0,Videos,,,,,Lifetime,159,66,23,19,2,2,9,,9,,,700.526,6.735,0,0,0,
1.22108E+17,6.15851E+13,Juankada Charm,"✨Lucky Charms, What you doin'? Where you at? ✨

Dapat nanonood kayo ng live ah! 

Drop sa comments section kung saan kayo nanonood ngayon! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms, What you doin'? Where you at? ✨

Dapat nanonood kayo ng live ah! 

Drop sa comments section kung saan kayo nanonood ngayon! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",13,1/7/2026 5:00,N/A,https://www.facebook.com/reel/1535347794244781/,0,0,Videos,,,,,Lifetime,112,62,17,12,3,2,2,,2,,,340.699,3.586,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"✨Dance with me Lucky Charms!✨

Drop your suggestions sa next dance-craze natin! 💃😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Dance with me Lucky Charms!✨

Drop your suggestions sa next dance-craze natin! 💃😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,1/7/2026 20:30,N/A,https://www.facebook.com/reel/1567416104410619/,0,0,Videos,,,,,Lifetime,189,78,24,17,4,3,7,,7,,,806.276,5.759,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"✨What’s up Lucky Charms?✨

Fit check muna tayo before we give out unlimited lucky charms sa ating Color Game Live! 😘

Watch me and other Juankada hosts today Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨What’s up Lucky Charms?✨

Fit check muna tayo before we give out unlimited lucky charms sa ating Color Game Live! 😘

Watch me and other Juankada hosts today Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",22,1/8/2026 1:34,N/A,https://www.facebook.com/reel/2106549283427191/,0,0,Videos,,,,,Lifetime,76,41,12,10,1,1,3,,3,,,421.293,6.582,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"✨Sleepy Head Charm😴

Still the same hottie kahit antok na! 😘

Agree ba kayo, Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Sleepy Head Charm😴

Still the same hottie kahit antok na! 😘

Agree ba kayo, Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/8/2026 5:00,N/A,https://www.facebook.com/reel/2040219196552971/,0,0,Videos,,,,,Lifetime,75,48,13,10,2,1,9,,9,,,352.495,6.294,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"Thank you and congrats to us, Lucky Charms and Juankada! 

Follow Juan365 Studios for more updates! ✨",,0,1/8/2026 19:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0qutdVDSQRQ958eoDfWvB5ydyExAZMux55N3HXdUHop1SSQK8MLqmqPFFqgEaFgkQl&id=61585109026232,0,1,Photos,,,,,Lifetime,93,51,5,5,0,0,1,1,,,,,,,,,
1.22109E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Off to somewhere! 🚗

Hulaan niyo saan ang ating adventure today!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

Off to somewhere! 🚗

Hulaan niyo saan ang ating adventure today!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",11,1/8/2026 20:30,N/A,https://www.facebook.com/reel/1788117208519308/,0,0,Videos,,,,,Lifetime,98,73,11,11,0,0,1,,1,,,345.156,4.369,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"✨What’s up Lucky Charms?✨

Fit check muna tayo before we give out unlimited lucky charms sa ating Color Game Live! 😘

Watch me and other Juankada hosts today Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨What’s up Lucky Charms?✨

Fit check muna tayo before we give out unlimited lucky charms sa ating Color Game Live! 😘

Watch me and other Juankada hosts today Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",21,1/8/2026 22:18,N/A,https://www.facebook.com/reel/1275774521045885/,0,0,Videos,,,,,Lifetime,103,59,17,12,3,2,5,,5,,,632.029,7.524,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"✨Hello Lucky Charms!✨

Aminin niyo, ako ba ang gusto niyo? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hello Lucky Charms!✨

Aminin niyo, ako ba ang gusto niyo? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,1/9/2026 0:30,N/A,https://www.facebook.com/reel/878665644759010/,0,0,Videos,,,,,Lifetime,115,75,19,14,3,2,2,,2,,,547.647,6.442,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"Another BTS content for my Lucky Charms ✨

Coffee first before going live! ☕️

Anong favorite coffee spot niyo Lucky Charms? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Another BTS content for my Lucky Charms ✨

Coffee first before going live! ☕️

Anong favorite coffee spot niyo Lucky Charms? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,1/9/2026 20:30,N/A,https://www.facebook.com/reel/886151560443124/,0,0,Videos,,,,,Lifetime,167,94,20,14,6,0,15,,15,,,888.857,7.407,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"JB fever is real!!! 💖

Anong favorite Justin Bieber song niyo Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","JB fever is real!!! 💖

Anong favorite Justin Bieber song niyo Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/10/2026 0:30,N/A,https://www.facebook.com/reel/4216290055183412/,0,0,Videos,,,,,Lifetime,83,60,11,8,3,0,1,,1,,,334.56,5.227,0,0,0,
1.22109E+17,6.15851E+13,Juankada Charm,"When no one is around you, say ""Baby, I love you"" 🎤😘

Love you, Lucky Charms!

Love niyo din ba ako? 🥹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","When no one is around you, say ""Baby, I love you"" 🎤😘

Love you, Lucky Charms!

Love niyo din ba ako? 🥹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,1/10/2026 5:30,N/A,https://www.facebook.com/reel/1154927536720054/,0,0,Videos,,,,,Lifetime,83,54,12,10,2,0,2,,2,,,263.877,4.712,0,0,0,
1.2211E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

How many strikes pa ba ang need niyo from your very own Lucky Charm? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

How many strikes pa ba ang need niyo from your very own Lucky Charm? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,1/10/2026 20:40,N/A,https://www.facebook.com/reel/1436659661370685/,0,0,Videos,,,,,Lifetime,98,56,13,9,3,1,4,,4,,,347.066,5.689,0,0,0,
1.2211E+17,6.15851E+13,Juankada Charm,"BTS content on a Sunday!☀️

Wearing the color of the year while dancing para halong good vibes and good luck! 💃 🍀

More BTS content ba? See you tomorrow, Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","BTS content on a Sunday!☀️

Wearing the color of the year while dancing para halong good vibes and good luck! 💃 🍀

More BTS content ba? See you tomorrow, Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",13,1/11/2026 0:30,uploaded,https://www.facebook.com/reel/2104935840311731/,0,0,Videos,,,,,Lifetime,160,81,16,13,2,1,5,,5,,,905.838,8.31,0,0,0,
1.2211E+17,6.15851E+13,Juankada Charm,"Download na, Lucky Charms! 

Baby boy you stay on my mind! 🧠✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,1/11/2026 18:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0RKVr7QV6q1k4183haoNvCwtq96py7eWC7Y9guNzTLioYdC2QpHniggScggLHuuhsl&id=61585109026232,0,1,Photos,,,,,Lifetime,94,44,11,9,2,0,2,,2,,,,,,,,
1.2211E+17,6.15851E+13,Juankada Charm,"Baby boy you stay on my mind! 🧠✨

Na-miss ko kayo Lucky Charms over-the-weekend! I see you guys in my dreams 😘

Napanood niyo ba ang ating live today?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Baby boy you stay on my mind! 🧠✨

Na-miss ko kayo Lucky Charms over-the-weekend! I see you guys in my dreams 😘

Napanood niyo ba ang ating live today?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,1/11/2026 20:30,N/A,https://www.facebook.com/reel/896676526144170/,0,0,Videos,,,,,Lifetime,342,73,20,14,4,2,5,,5,,,633.15,2.075,0,0,0,
1.2211E+17,6.15851E+13,Juankada Charm,"Maangas ang awra pero demure ang face card! 😘

Let's be in the feels, Lucky Charms! ✨

Comment niyo naman ang music na nagbibigay sainyo ng ANGAS!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Maangas ang awra pero demure ang face card! 😘

Let's be in the feels, Lucky Charms! ✨

Comment niyo naman ang music na nagbibigay sainyo ng ANGAS!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/12/2026 0:30,mixed,https://www.facebook.com/reel/903300358815906/,0,0,Videos,,,,,Lifetime,133,75,25,14,6,5,7,,7,,,811.593,9.119,0,0,0,
1.2211E+17,6.15851E+13,Juankada Charm,"Tune in na, Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,1/12/2026 17:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02xyeTjdwk5GD8Zi82xj4tPxMQdB5akdeK5T9RxPkjM33StiNyWWGAiTzEwBDQHeh5l&id=61585109026232,0,1,Videos,,,,,Lifetime,,52,9,9,0,0,0,,,,,,,,,,
1.2211E+17,6.15851E+13,Juankada Charm,"Just friends... lang ba talaga? 🤭

Lucky Charms, payag ba kayong just friends lang kayo? 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Just friends... lang ba talaga? 🤭

Lucky Charms, payag ba kayong just friends lang kayo? 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,1/12/2026 20:30,N/A,https://www.facebook.com/reel/856138054061045/,0,0,Videos,,,,,Lifetime,130,74,20,13,5,2,3,,3,,,465.402,5.229,0,0,0,
1.2211E+17,6.15851E+13,Juankada Charm,"What you know about love? 💖

Do I have what you need, Lucky Charms? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","What you know about love? 💖

Do I have what you need, Lucky Charms? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,1/13/2026 0:30,N/A,https://www.facebook.com/reel/917550437621957/,0,0,Videos,,,,,Lifetime,131,60,28,16,8,4,15,,15,,,634.787,7.556,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"Nasa cookerist-era na ang inyong Lucky Charm! 👩‍🍳✨

Anong meal naman kaya ang ating iluluto para sa ating Juankada Hosts? 🤔

Malay niyo, mapagluto ko din kayo, Lucky Charms!😉

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Nasa cookerist-era na ang inyong Lucky Charm! 👩‍🍳✨

Anong meal naman kaya ang ating iluluto para sa ating Juankada Hosts? 🤔

Malay niyo, mapagluto ko din kayo, Lucky Charms!😉

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",56,1/13/2026 20:30,uploaded,https://www.facebook.com/reel/897161562809581/,1,0,Videos,,,,,Lifetime,164,86,20,14,5,1,27,,27,,,4143.958,34.823,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"Trying something different with the hair 💇‍♀️

Bagay ba ang hairstyle ko, Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Trying something different with the hair 💇‍♀️

Bagay ba ang hairstyle ko, Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/14/2026 0:30,N/A,https://www.facebook.com/reel/26376294138637997/,0,0,Videos,,,,,Lifetime,65,54,7,7,0,0,1,,1,,,182.404,3.377,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Watch me and the other Juankada Hosts sa ating live! Save the time na: 6AM - 2PM! 😘

See you there, Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,1/14/2026 18:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0K5MgjMnSMZuWfaPcw2pvfbNUz1wr7CFStvgS6GdBuEEUjKp1VLqHExBzpjrxJbs8l&id=61585109026232,0,0,Photos,,,,,Lifetime,258,82,31,25,5,1,9,1,8,,,,,,,,
1.22111E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms! ✨

𝐀𝐧𝐨𝐭𝐡𝐞𝐫 𝐁𝐓𝐒 𝐜𝐨𝐧𝐭𝐞𝐧𝐭 from our live the other day!

Ayos ba ang ating dance-skills?💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms! ✨

𝐀𝐧𝐨𝐭𝐡𝐞𝐫 𝐁𝐓𝐒 𝐜𝐨𝐧𝐭𝐞𝐧𝐭 from our live the other day!

Ayos ba ang ating dance-skills?💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",13,1/14/2026 20:30,N/A,https://www.facebook.com/reel/1365009441596252/,0,0,Videos,,,,,Lifetime,122,64,31,21,6,4,6,,6,,,565.621,6.355,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"‼️𝗔𝗟𝗘𝗥𝗧 𝗟𝗨𝗖𝗞𝗬 𝗖𝗛𝗔𝗥𝗠𝗦‼️

Tandaan ang aking advice 🙄

Gusto niyo ba ng other advices? Let me know! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","‼️𝗔𝗟𝗘𝗥𝗧 𝗟𝗨𝗖𝗞𝗬 𝗖𝗛𝗔𝗥𝗠𝗦‼️

Tandaan ang aking advice 🙄

Gusto niyo ba ng other advices? Let me know! 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",18,1/15/2026 0:30,N/A,https://www.facebook.com/reel/1379934879809016/,0,0,Videos,,,,,Lifetime,130,76,24,12,7,5,7,,7,,,724.631,7.876,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Watch me and the other Juankada Hosts sa ating live! Save the time na: 6AM - 2PM! 😘

See you there, Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,1/15/2026 17:02,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Yyyz8GFqHvtGfZ1QRbRxjxzzhpvYSPAmNvZsJ7zoYZpYg45Gv3LpvExQ3tnKb6zgl&id=61585109026232,0,0,Photos,,,,,Lifetime,289,89,42,22,19,1,10,4,6,,,,,,,,
1.22111E+17,6.15851E+13,Juankada Charm,"Makulay ang Buhay sa... 🥬🥔

Sayo!😘

Busog din ba ang aking Lucky Charms sa kani-kanilang mga bebeluvs? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Makulay ang Buhay sa... 🥬🥔

Sayo!😘

Busog din ba ang aking Lucky Charms sa kani-kanilang mga bebeluvs? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,1/15/2026 21:00,N/A,https://www.facebook.com/reel/1429743035410772/,0,0,Videos,,,,,Lifetime,190,75,50,24,20,6,21,,21,,,1157.088,9.562,0,0,0,
1.22111E+17,6.15851E+13,Juankada Charm,"Kilala niyo ba si Pucaa, Lucky Charms?🤔

Ito na siya nung lumaki! ❤️😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Kilala niyo ba si Pucaa, Lucky Charms?🤔

Ito na siya nung lumaki! ❤️😆

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,1/16/2026 1:00,N/A,https://www.facebook.com/reel/884067854318712/,0,0,Videos,,,,,Lifetime,253,99,52,25,20,7,9,,9,,,1205.838,8.932,0,0,0,
1.22112E+17,6.15851E+13,Juankada Charm,"✨Happy Monday, Lucky Charms! ✨

At dahil start of the week, balikan natin ang live natin the other day!

Isang 𝐁𝐓𝐒 𝐜𝐨𝐧𝐭𝐞𝐧𝐭 from our live!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms

Isang 𝐁𝐓𝐒 𝐜𝐨𝐧𝐭𝐞𝐧𝐭 from yesterday’s live!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Happy Monday, Lucky Charms! ✨

At dahil start of the week, balikan natin ang live natin the other day!

Isang 𝐁𝐓𝐒 𝐜𝐨𝐧𝐭𝐞𝐧𝐭 from our live!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms

Isang 𝐁𝐓𝐒 𝐜𝐨𝐧𝐭𝐞𝐧𝐭 from yesterday’s live!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",20,1/18/2026 20:00,mixed,https://www.facebook.com/reel/1562683294829758/,0,0,Videos,,,,,Lifetime,191,90,26,19,7,0,30,,30,,,1063.81,7.998,0,0,0,
1.22112E+17,6.15851E+13,Juankada Charm,"✨Uy Lucky Charms!✨

Laging pa-victim pero mukha naman suspect👮‍♀️

May kilala din ba kayong ganyan? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Uy Lucky Charms!✨

Laging pa-victim pero mukha naman suspect👮‍♀️

May kilala din ba kayong ganyan? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",6,1/19/2026 0:00,N/A,https://www.facebook.com/reel/728859799989950/,0,0,Videos,,,,,Lifetime,155,55,22,12,9,1,6,,6,,,636.607,7.859,0,0,0,
